[info] welcome to sbt 1.5.6 (Oracle Corporation Java 1.8.0_212)
[info] loading settings for project dotty-master-build-build from build.sbt ...
[info] loading project definition from /home/olivier/workspace/dotty-master/project/project
[info] loading settings for project dotty-master-build from build.sbt,plugins.sbt ...
[info] loading project definition from /home/olivier/workspace/dotty-master/project
[info] loading settings for project scala3 from build.sbt ...
[info] resolving key references (30830 settings) ...
[info] set current project to scala3 (in build file:/home/olivier/workspace/dotty-master/)
[warn] sbt 0.13 shell syntax is deprecated; use slash syntax instead: scala3-bench / Jmh / run
[info] compiling 9 Java sources to /home/olivier/workspace/dotty-master/bench/target/scala-3.1.1-RC1/classes ...
[info] done compiling
[info] running (fork) dotty.tools.benchmarks.Bench 60 60 1 /home/olivier/workspace/thesis/scala/target/generated/concat-implicits.scala.009.scala
# JMH version: 1.19
# VM version: JDK 1.8.0_212, VM 25.212-b01
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: -Xms2G -Xmx2G -Xss4M
# Warmup: 60 iterations, 1 s each
# Measurement: 60 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: dotty.tools.benchmarks.Worker.compile

# Run progress: 0.00% complete, ETA 00:02:00
# Fork: 1 of 1
# Warmup Iteration   1: 1812.938 ms/op
# Warmup Iteration   2: 299.473 ms/op
# Warmup Iteration   3: 191.650 ms/op
# Warmup Iteration   4: 150.896 ms/op
# Warmup Iteration   5: 121.959 ms/op
# Warmup Iteration   6: 103.443 ms/op
# Warmup Iteration   7: 92.943 ms/op
# Warmup Iteration   8: 88.071 ms/op
# Warmup Iteration   9: 83.460 ms/op
# Warmup Iteration  10: 78.348 ms/op
# Warmup Iteration  11: 80.872 ms/op
# Warmup Iteration  12: 74.770 ms/op
# Warmup Iteration  13: 71.999 ms/op
# Warmup Iteration  14: 72.258 ms/op
# Warmup Iteration  15: 72.159 ms/op
# Warmup Iteration  16: 67.789 ms/op
# Warmup Iteration  17: 68.335 ms/op
# Warmup Iteration  18: 67.121 ms/op
# Warmup Iteration  19: 66.768 ms/op
# Warmup Iteration  20: 67.141 ms/op
# Warmup Iteration  21: 67.511 ms/op
# Warmup Iteration  22: 68.004 ms/op
# Warmup Iteration  23: 64.828 ms/op
# Warmup Iteration  24: 65.009 ms/op
# Warmup Iteration  25: 63.751 ms/op
# Warmup Iteration  26: 63.434 ms/op
# Warmup Iteration  27: 62.873 ms/op
# Warmup Iteration  28: 63.015 ms/op
# Warmup Iteration  29: 62.637 ms/op
# Warmup Iteration  30: 64.016 ms/op
# Warmup Iteration  31: 61.975 ms/op
# Warmup Iteration  32: 65.862 ms/op
# Warmup Iteration  33: 61.919 ms/op
# Warmup Iteration  34: 63.133 ms/op
# Warmup Iteration  35: 61.075 ms/op
# Warmup Iteration  36: 60.347 ms/op
# Warmup Iteration  37: 61.983 ms/op
# Warmup Iteration  38: 61.161 ms/op
# Warmup Iteration  39: 61.012 ms/op
# Warmup Iteration  40: 61.362 ms/op
# Warmup Iteration  41: 60.357 ms/op
# Warmup Iteration  42: 63.174 ms/op
# Warmup Iteration  43: 59.774 ms/op
# Warmup Iteration  44: 59.996 ms/op
# Warmup Iteration  45: 59.021 ms/op
# Warmup Iteration  46: 59.153 ms/op
# Warmup Iteration  47: 59.496 ms/op
# Warmup Iteration  48: 59.955 ms/op
# Warmup Iteration  49: 59.125 ms/op
# Warmup Iteration  50: 59.214 ms/op
# Warmup Iteration  51: 60.187 ms/op
# Warmup Iteration  52: 60.031 ms/op
# Warmup Iteration  53: 59.803 ms/op
# Warmup Iteration  54: 58.490 ms/op
# Warmup Iteration  55: 58.954 ms/op
# Warmup Iteration  56: 58.648 ms/op
# Warmup Iteration  57: 59.017 ms/op
# Warmup Iteration  58: 58.932 ms/op
# Warmup Iteration  59: 57.678 ms/op
# Warmup Iteration  60: 57.994 ms/op
Iteration   1: 57.921 ms/op
Iteration   2: 58.248 ms/op
Iteration   3: 59.619 ms/op
Iteration   4: 58.172 ms/op
Iteration   5: 57.495 ms/op
Iteration   6: 57.603 ms/op
Iteration   7: 57.697 ms/op
Iteration   8: 58.455 ms/op
Iteration   9: 57.862 ms/op
Iteration  10: 58.343 ms/op
Iteration  11: 59.740 ms/op
Iteration  12: 60.558 ms/op
Iteration  13: 58.196 ms/op
Iteration  14: 58.184 ms/op
Iteration  15: 58.406 ms/op
Iteration  16: 58.103 ms/op
Iteration  17: 58.128 ms/op
Iteration  18: 58.092 ms/op
Iteration  19: 58.109 ms/op
Iteration  20: 58.072 ms/op
Iteration  21: 57.913 ms/op
Iteration  22: 58.865 ms/op
Iteration  23: 58.718 ms/op
Iteration  24: 57.831 ms/op
Iteration  25: 58.292 ms/op
Iteration  26: 57.823 ms/op
Iteration  27: 58.348 ms/op
Iteration  28: 57.493 ms/op
Iteration  29: 57.910 ms/op
Iteration  30: 57.619 ms/op
Iteration  31: 57.583 ms/op
Iteration  32: 57.660 ms/op
Iteration  33: 57.735 ms/op
Iteration  34: 57.471 ms/op
Iteration  35: 57.621 ms/op
Iteration  36: 58.009 ms/op
Iteration  37: 58.155 ms/op
Iteration  38: 57.674 ms/op
Iteration  39: 57.627 ms/op
Iteration  40: 57.680 ms/op
Iteration  41: 57.583 ms/op
Iteration  42: 56.866 ms/op
Iteration  43: 57.305 ms/op
Iteration  44: 57.541 ms/op
Iteration  45: 57.565 ms/op
Iteration  46: 58.257 ms/op
Iteration  47: 57.423 ms/op
Iteration  48: 57.141 ms/op
Iteration  49: 57.140 ms/op
Iteration  50: 57.667 ms/op
Iteration  51: 57.624 ms/op
Iteration  52: 58.109 ms/op
Iteration  53: 57.232 ms/op
Iteration  54: 56.816 ms/op
Iteration  55: 57.036 ms/op
Iteration  56: 57.406 ms/op
Iteration  57: 57.867 ms/op
Iteration  58: 57.548 ms/op
Iteration  59: 57.477 ms/op
Iteration  60: 57.166 ms/op


Result "dotty.tools.benchmarks.Worker.compile":
  57.897 ±(99.9%) 0.290 ms/op [Average]
  (min, avg, max) = (56.816, 57.897, 60.558), stdev = 0.649
  CI (99.9%): [57.607, 58.187] (assumes normal distribution)


# Run complete. Total time: 00:02:05

Benchmark       Mode  Cnt   Score   Error  Units
Worker.compile  avgt   60  57.897 ± 0.290  ms/op
[success] Total time: 128 s (02:08), completed Dec 15, 2021 12:05:27 AM
