[info] welcome to sbt 1.5.6 (Oracle Corporation Java 1.8.0_212)
[info] loading settings for project dotty-master-build-build from build.sbt ...
[info] loading project definition from /home/olivier/workspace/dotty-master/project/project
[info] loading settings for project dotty-master-build from build.sbt,plugins.sbt ...
[info] loading project definition from /home/olivier/workspace/dotty-master/project
[info] loading settings for project scala3 from build.sbt ...
[info] resolving key references (30830 settings) ...
[info] set current project to scala3 (in build file:/home/olivier/workspace/dotty-master/)
[warn] sbt 0.13 shell syntax is deprecated; use slash syntax instead: scala3-bench / Jmh / run
[info] compiling 9 Java sources to /home/olivier/workspace/dotty-master/bench/target/scala-3.1.1-RC1/classes ...
[info] done compiling
[info] running (fork) dotty.tools.benchmarks.Bench 60 60 1 /home/olivier/workspace/thesis/scala/target/generated/concat-implicits.scala.225.scala
# JMH version: 1.19
# VM version: JDK 1.8.0_212, VM 25.212-b01
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: -Xms2G -Xmx2G -Xss4M
# Warmup: 60 iterations, 1 s each
# Measurement: 60 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: dotty.tools.benchmarks.Worker.compile

# Run progress: 0.00% complete, ETA 00:02:00
# Fork: 1 of 1
# Warmup Iteration   1: 15370.364 ms/op
# Warmup Iteration   2: 15728.791 ms/op
# Warmup Iteration   3: 14903.283 ms/op
# Warmup Iteration   4: 14812.162 ms/op
# Warmup Iteration   5: 14974.042 ms/op
# Warmup Iteration   6: 14999.476 ms/op
# Warmup Iteration   7: 14927.017 ms/op
# Warmup Iteration   8: 14900.422 ms/op
# Warmup Iteration   9: 14754.398 ms/op
# Warmup Iteration  10: 14646.484 ms/op
# Warmup Iteration  11: 14809.197 ms/op
# Warmup Iteration  12: 14812.030 ms/op
# Warmup Iteration  13: 14813.943 ms/op
# Warmup Iteration  14: 14832.836 ms/op
# Warmup Iteration  15: 14560.547 ms/op
# Warmup Iteration  16: 14573.385 ms/op
# Warmup Iteration  17: 14947.287 ms/op
# Warmup Iteration  18: 14929.234 ms/op
# Warmup Iteration  19: 14945.693 ms/op
# Warmup Iteration  20: 14772.154 ms/op
# Warmup Iteration  21: 14789.709 ms/op
# Warmup Iteration  22: 14751.980 ms/op
# Warmup Iteration  23: 14695.013 ms/op
# Warmup Iteration  24: 14842.356 ms/op
# Warmup Iteration  25: 14853.718 ms/op
# Warmup Iteration  26: 14730.156 ms/op
# Warmup Iteration  27: 14614.417 ms/op
# Warmup Iteration  28: 14518.155 ms/op
# Warmup Iteration  29: 14653.989 ms/op
# Warmup Iteration  30: 14734.006 ms/op
# Warmup Iteration  31: 14658.857 ms/op
# Warmup Iteration  32: 14596.105 ms/op
# Warmup Iteration  33: 14622.570 ms/op
# Warmup Iteration  34: 14808.659 ms/op
# Warmup Iteration  35: 14770.070 ms/op
# Warmup Iteration  36: 14748.534 ms/op
# Warmup Iteration  37: 14671.145 ms/op
# Warmup Iteration  38: 14770.298 ms/op
# Warmup Iteration  39: 14812.968 ms/op
# Warmup Iteration  40: 14738.909 ms/op
# Warmup Iteration  41: 14793.850 ms/op
# Warmup Iteration  42: 14972.623 ms/op
# Warmup Iteration  43: 14694.079 ms/op
# Warmup Iteration  44: 14712.336 ms/op
# Warmup Iteration  45: 14846.752 ms/op
# Warmup Iteration  46: 14727.972 ms/op
# Warmup Iteration  47: 14530.837 ms/op
# Warmup Iteration  48: 14682.212 ms/op
# Warmup Iteration  49: 14605.403 ms/op
# Warmup Iteration  50: 14642.156 ms/op
# Warmup Iteration  51: 14683.894 ms/op
# Warmup Iteration  52: 14502.876 ms/op
# Warmup Iteration  53: 14768.682 ms/op
# Warmup Iteration  54: 14604.350 ms/op
# Warmup Iteration  55: 14496.414 ms/op
# Warmup Iteration  56: 14518.134 ms/op
# Warmup Iteration  57: 14551.785 ms/op
# Warmup Iteration  58: 14588.659 ms/op
# Warmup Iteration  59: 14643.529 ms/op
# Warmup Iteration  60: 14491.638 ms/op
Iteration   1: 14701.363 ms/op
Iteration   2: 14739.891 ms/op
Iteration   3: 14848.248 ms/op
Iteration   4: 14619.120 ms/op
Iteration   5: 14655.776 ms/op
Iteration   6: 14649.206 ms/op
Iteration   7: 14516.288 ms/op
Iteration   8: 14758.229 ms/op
Iteration   9: 14600.304 ms/op
Iteration  10: 14606.236 ms/op
Iteration  11: 14666.785 ms/op
Iteration  12: 14618.755 ms/op
Iteration  13: 14764.101 ms/op
Iteration  14: 14777.058 ms/op
Iteration  15: 14854.641 ms/op
Iteration  16: 14872.937 ms/op
Iteration  17: 14870.469 ms/op
Iteration  18: 14839.601 ms/op
Iteration  19: 14484.425 ms/op
Iteration  20: 14510.855 ms/op
Iteration  21: 14577.410 ms/op
Iteration  22: 14441.818 ms/op
Iteration  23: 14619.874 ms/op
Iteration  24: 14692.785 ms/op
Iteration  25: 14639.302 ms/op
Iteration  26: 14616.970 ms/op
Iteration  27: 14518.128 ms/op
Iteration  28: 14490.747 ms/op
Iteration  29: 14584.894 ms/op
Iteration  30: 14575.685 ms/op
Iteration  31: 14704.995 ms/op
Iteration  32: 14673.598 ms/op
Iteration  33: 14630.752 ms/op
Iteration  34: 14772.579 ms/op
Iteration  35: 14532.973 ms/op
Iteration  36: 14635.145 ms/op
Iteration  37: 14725.589 ms/op
Iteration  38: 14636.205 ms/op
Iteration  39: 14769.047 ms/op
Iteration  40: 14754.074 ms/op
Iteration  41: 14474.740 ms/op
Iteration  42: 14587.966 ms/op
Iteration  43: 14813.194 ms/op
Iteration  44: 14715.900 ms/op
Iteration  45: 14633.355 ms/op
Iteration  46: 14530.784 ms/op
Iteration  47: 14484.848 ms/op
Iteration  48: 14472.379 ms/op
Iteration  49: 14640.789 ms/op
Iteration  50: 14561.420 ms/op
Iteration  51: 14686.430 ms/op
Iteration  52: 14506.220 ms/op
Iteration  53: 14538.596 ms/op
Iteration  54: 14450.894 ms/op
Iteration  55: 14499.377 ms/op
Iteration  56: 14621.560 ms/op
Iteration  57: 14783.990 ms/op
Iteration  58: 14865.639 ms/op
Iteration  59: 14662.498 ms/op
Iteration  60: 14693.343 ms/op


Result "dotty.tools.benchmarks.Worker.compile":
  14646.180 ±(99.9%) 52.617 ms/op [Average]
  (min, avg, max) = (14441.818, 14646.180, 14872.937), stdev = 117.685
  CI (99.9%): [14593.563, 14698.796] (assumes normal distribution)


# Run complete. Total time: 00:29:24

Benchmark       Mode  Cnt      Score    Error  Units
Worker.compile  avgt   60  14646.180 ± 52.617  ms/op
[success] Total time: 1769 s (29:29), completed Dec 15, 2021 4:09:58 AM
