[info] welcome to sbt 1.5.6 (Oracle Corporation Java 1.8.0_212)
[info] loading settings for project dotty-master-build-build from build.sbt ...
[info] loading project definition from /home/olivier/workspace/dotty-master/project/project
[info] loading settings for project dotty-master-build from build.sbt,plugins.sbt ...
[info] loading project definition from /home/olivier/workspace/dotty-master/project
[info] loading settings for project scala3 from build.sbt ...
[info] resolving key references (30830 settings) ...
[info] set current project to scala3 (in build file:/home/olivier/workspace/dotty-master/)
[warn] sbt 0.13 shell syntax is deprecated; use slash syntax instead: scala3-bench / Jmh / run
[info] compiling 9 Java sources to /home/olivier/workspace/dotty-master/bench/target/scala-3.1.1-RC1/classes ...
[info] done compiling
[info] running (fork) dotty.tools.benchmarks.Bench 60 60 1 /home/olivier/workspace/thesis/scala/target/generated/join-match-types.scala.201.scala
# JMH version: 1.19
# VM version: JDK 1.8.0_212, VM 25.212-b01
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: -Xms2G -Xmx2G -Xss4M
# Warmup: 60 iterations, 1 s each
# Measurement: 60 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: dotty.tools.benchmarks.Worker.compile

# Run progress: 0.00% complete, ETA 00:02:00
# Fork: 1 of 1
# Warmup Iteration   1: 2065.448 ms/op
# Warmup Iteration   2: 432.345 ms/op
# Warmup Iteration   3: 290.492 ms/op
# Warmup Iteration   4: 235.322 ms/op
# Warmup Iteration   5: 204.898 ms/op
# Warmup Iteration   6: 182.360 ms/op
# Warmup Iteration   7: 181.347 ms/op
# Warmup Iteration   8: 173.014 ms/op
# Warmup Iteration   9: 173.094 ms/op
# Warmup Iteration  10: 168.063 ms/op
# Warmup Iteration  11: 165.093 ms/op
# Warmup Iteration  12: 162.765 ms/op
# Warmup Iteration  13: 161.939 ms/op
# Warmup Iteration  14: 159.309 ms/op
# Warmup Iteration  15: 158.749 ms/op
# Warmup Iteration  16: 156.587 ms/op
# Warmup Iteration  17: 157.472 ms/op
# Warmup Iteration  18: 155.423 ms/op
# Warmup Iteration  19: 156.094 ms/op
# Warmup Iteration  20: 152.962 ms/op
# Warmup Iteration  21: 151.996 ms/op
# Warmup Iteration  22: 157.256 ms/op
# Warmup Iteration  23: 153.471 ms/op
# Warmup Iteration  24: 150.848 ms/op
# Warmup Iteration  25: 149.553 ms/op
# Warmup Iteration  26: 150.970 ms/op
# Warmup Iteration  27: 151.662 ms/op
# Warmup Iteration  28: 253.277 ms/op
# Warmup Iteration  29: 152.394 ms/op
# Warmup Iteration  30: 145.816 ms/op
# Warmup Iteration  31: 145.651 ms/op
# Warmup Iteration  32: 145.256 ms/op
# Warmup Iteration  33: 151.329 ms/op
# Warmup Iteration  34: 149.005 ms/op
# Warmup Iteration  35: 150.011 ms/op
# Warmup Iteration  36: 150.514 ms/op
# Warmup Iteration  37: 143.416 ms/op
# Warmup Iteration  38: 147.659 ms/op
# Warmup Iteration  39: 146.077 ms/op
# Warmup Iteration  40: 145.319 ms/op
# Warmup Iteration  41: 146.399 ms/op
# Warmup Iteration  42: 148.611 ms/op
# Warmup Iteration  43: 149.383 ms/op
# Warmup Iteration  44: 145.594 ms/op
# Warmup Iteration  45: 144.606 ms/op
# Warmup Iteration  46: 142.462 ms/op
# Warmup Iteration  47: 143.995 ms/op
# Warmup Iteration  48: 143.144 ms/op
# Warmup Iteration  49: 147.009 ms/op
# Warmup Iteration  50: 147.622 ms/op
# Warmup Iteration  51: 144.209 ms/op
# Warmup Iteration  52: 143.955 ms/op
# Warmup Iteration  53: 145.638 ms/op
# Warmup Iteration  54: 145.744 ms/op
# Warmup Iteration  55: 141.264 ms/op
# Warmup Iteration  56: 142.005 ms/op
# Warmup Iteration  57: 146.823 ms/op
# Warmup Iteration  58: 143.920 ms/op
# Warmup Iteration  59: 141.927 ms/op
# Warmup Iteration  60: 142.804 ms/op
Iteration   1: 140.321 ms/op
Iteration   2: 141.099 ms/op
Iteration   3: 141.120 ms/op
Iteration   4: 140.958 ms/op
Iteration   5: 140.540 ms/op
Iteration   6: 141.089 ms/op
Iteration   7: 140.243 ms/op
Iteration   8: 140.679 ms/op
Iteration   9: 140.982 ms/op
Iteration  10: 141.610 ms/op
Iteration  11: 139.627 ms/op
Iteration  12: 139.963 ms/op
Iteration  13: 140.465 ms/op
Iteration  14: 141.557 ms/op
Iteration  15: 139.317 ms/op
Iteration  16: 140.175 ms/op
Iteration  17: 141.655 ms/op
Iteration  18: 140.879 ms/op
Iteration  19: 141.539 ms/op
Iteration  20: 141.226 ms/op
Iteration  21: 141.301 ms/op
Iteration  22: 140.135 ms/op
Iteration  23: 140.438 ms/op
Iteration  24: 140.117 ms/op
Iteration  25: 144.534 ms/op
Iteration  26: 139.789 ms/op
Iteration  27: 140.392 ms/op
Iteration  28: 140.118 ms/op
Iteration  29: 140.074 ms/op
Iteration  30: 139.867 ms/op
Iteration  31: 140.253 ms/op
Iteration  32: 143.646 ms/op
Iteration  33: 139.973 ms/op
Iteration  34: 139.861 ms/op
Iteration  35: 139.565 ms/op
Iteration  36: 140.222 ms/op
Iteration  37: 143.644 ms/op
Iteration  38: 138.515 ms/op
Iteration  39: 138.754 ms/op
Iteration  40: 139.091 ms/op
Iteration  41: 138.183 ms/op
Iteration  42: 138.843 ms/op
Iteration  43: 141.929 ms/op
Iteration  44: 139.037 ms/op
Iteration  45: 138.377 ms/op
Iteration  46: 140.978 ms/op
Iteration  47: 140.017 ms/op
Iteration  48: 137.473 ms/op
Iteration  49: 138.733 ms/op
Iteration  50: 140.684 ms/op
Iteration  51: 139.383 ms/op
Iteration  52: 138.073 ms/op
Iteration  53: 141.722 ms/op
Iteration  54: 138.548 ms/op
Iteration  55: 138.025 ms/op
Iteration  56: 137.978 ms/op
Iteration  57: 140.947 ms/op
Iteration  58: 142.036 ms/op
Iteration  59: 139.813 ms/op
Iteration  60: 141.125 ms/op


Result "dotty.tools.benchmarks.Worker.compile":
  140.287 ±(99.9%) 0.621 ms/op [Average]
  (min, avg, max) = (137.473, 140.287, 144.534), stdev = 1.389
  CI (99.9%): [139.666, 140.908] (assumes normal distribution)


# Run complete. Total time: 00:02:12

Benchmark       Mode  Cnt    Score   Error  Units
Worker.compile  avgt   60  140.287 ± 0.621  ms/op
[success] Total time: 135 s (02:15), completed Dec 15, 2021 10:42:31 PM
